Country Name,Country Code,Indicator Name,Indicator Code,region,Image URL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Samoa,WSM,Population density (people per sq. km of land area),EN.POP.DNST,Oceania,https://www.countryflags.io/ws/flat/64.png,,39.6130742,40.91024735,42.24699647,43.58374558,44.89540636,46.17420495,47.41236749,48.581978799999995,49.64664311,50.58268551,51.38268551,52.04805654,52.60212014,53.07349823,53.48374558,53.83992933,54.14275618,54.41236749,54.67809187,54.95583039,55.26749117,55.60848057,55.95477032,56.27137809,56.5335689,56.72932862,56.87809187,57.02332155,57.22261484,57.52756184,57.94946996,58.4770318,59.05265018,59.60918728,60.08975265,60.48233216,60.80141343,61.07385159,61.34593639999999,61.64452297,61.97597173,62.33462898,62.71519435,63.10600707,63.50777385,63.91378092,64.32720848,64.75724382,65.21413428,65.70636042,66.2434629,66.81554770000001,67.39116608,67.92261484,68.37915194,68.74028269,69.02897527,69.30388693,70.22002976,70.65110465,71.08217955,71.51325444,71.94432934,72.37540423,72.80647913,73.23755403,73.66862892,74.09970382,74.53077871,74.96185361,75.3929285,75.8240034,76.25507829,76.68615319,77.11722809,77.54830298,77.97937788,78.41045277,78.84152767,79.27260256,79.70367746,80.13475236,80.56582725,80.99690215,81.42797704,81.85905194,82.29012683,82.72120173,83.15227662,83.58335152,84.01442642,84.44550131,84.87657621,85.3076511,85.738726,86.16980089,86.60087579,87.03195068,87.46302558,87.89410048,88.32517537,88.75625027,89.18732516,89.61840006,90.04947495,90.48054985,90.91162474,91.34269964,91.77377454,92.20484943,92.63592433,93.06699922,93.49807412,93.92914901,94.36022391,94.79129881,95.2223737,95.6534486,96.08452349,96.51559839,96.94667328,97.37774818,97.80882307,98.23989797,98.67097287,99.10204776,99.53312266,99.96419755,100.3952724,100.8263473,101.2574222,101.6884971,102.119572,102.5506469,102.9817218,103.4127967,103.8438716,104.2749465,104.7060214,105.1370963
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/sm/flat/64.png,,263.95,270.9166667,277.9833333,284.9833333,291.8833333,298.6333333,305.1166667,311.1333333,316.28333330000004,320.35,323.15,324.9,326.1,327.7333333,330.5166667,334.71666669999996,339.95,346.0,352.1166667,357.65,362.75,367.28333330000004,371.65,375.8166667,379.96666669999996,384.1,388.25,392.5166667,396.95,402.0833333,407.6666667,413.7,420.15,426.36666669999994,432.13333330000006,437.53333330000004,442.7,447.33333330000005,452.41666669999995,457.7,463.53333330000004,469.58333330000005,476.03333330000004,482.33333330000005,488.7333333000001,495.0,501.05,507.2333333000001,513.6,520.4833333,527.6833333000001,535.0833333,542.55,549.1333333,554.5333333,558.4,561.1833333,563.0833332999999,562.2068058,567.3708199,572.5348339,577.698848,582.8628621,588.0268761,593.1908902,598.3549043,603.5189184,608.6829324,613.8469465,619.0109606,624.1749746,629.3389887,634.5030028,639.6670168,644.8310309,649.995045,655.159059,660.3230731,665.4870872,670.6511012,675.8151153,680.9791294,686.1431434,691.3071575,696.4711716,701.6351856,706.7991997,711.9632138,717.1272278,722.2912419,727.455256,732.61927,737.7832841,742.9472982,748.1113123,753.2753263,758.4393404,763.6033545,768.7673685,773.9313826,779.0953967,784.2594107,789.4234248,794.5874389,799.7514529,804.915467,810.0794811,815.2434951,820.4075092,825.5715233,830.7355373,835.8995514,841.0635655,846.2275795,851.3915936,856.5556077,861.7196217,866.8836358,872.0476499,877.2116639,882.375678,887.5396921,892.7037062,897.8677202,903.0317343,908.1957484,913.3597624,918.5237765,923.6877906,928.8518046,934.0158187,939.1798328,944.3438468,949.5078609,954.671875,959.835889,964.9999031,970.1639172,975.3279312,980.4919453
Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/st/flat/64.png,,67.29375,67.165625,66.90729167,66.95520833,67.59583333,68.940625,70.88229167,73.184375,75.528125,77.67083333,79.528125,81.18125,82.775,84.53333333,86.60208333,89.04270833,91.78125,94.628125,97.35520833,99.78541667,101.84375,103.6177083,105.27708329999999,107.11354170000001,109.29583329999998,111.90520829999998,114.84791670000001,118.00520829999999,121.16666670000001,124.17604170000001,127.0375,129.7666667,132.35625,134.8197917,137.1645833,139.38125,141.4916667,143.5916667,145.790625,148.1895833,150.78645830000002,153.590625,156.68229169999998,160.1427083,164.0333333,168.41770830000002,173.22916669999998,178.25,183.2041667,187.88645830000002,192.2125,196.25416669999998,200.090625,203.8822917,207.7416667,211.6947917,215.7177083,219.8208333,207.1334543,209.8242362,212.5150181,215.2058001,217.896582,220.5873639,223.2781458,225.9689277,228.6597096,231.3504915,234.0412734,236.7320554,239.4228373,242.1136192,244.8044011,247.495183,250.1859649,252.8767468,255.5675287,258.2583106,260.9490926,263.6398745,266.3306564,269.0214383,271.7122202,274.4030021,277.093784,279.7845659,282.4753479,285.1661298,287.8569117,290.5476936,293.2384755,295.9292574,298.6200393,301.3108212,304.0016031,306.6923851,309.383167,312.0739489,314.7647308,317.4555127,320.1462946,322.8370765,325.5278584,328.2186404,330.9094223,333.6002042,336.2909861,338.981768,341.6725499,344.3633318,347.0541137,349.7448956,352.4356776,355.1264595,357.8172414,360.5080233,363.1988052,365.8895871,368.580369,371.2711509,373.9619328,376.6527148,379.3434967,382.0342786,384.7250605,387.4158424,390.1066243,392.7974062,395.4881881,398.1789701,400.869752,403.5605339,406.2513158,408.9420977,411.6328796,414.3236615,417.0144434,419.7052253,422.3960073,425.0867892
Saudi Arabia,SAU,Population density (people per sq. km of land area),EN.POP.DNST,Asia,https://www.countryflags.io/sa/flat/64.png,,1.96254018,2.029495416,2.10101596,2.175801162,2.253178365,2.333060581,2.416690313,2.506327889,2.6049821140000002,2.714990999,2.837909652,2.973903214,3.12227484,3.281650843,3.451424624,3.629791272,3.818084003,4.022368341,4.250811512,4.5083132919999995,4.79686606,5.1118314730000005,5.443169945,5.777034828,6.102737138999999,6.416815913,6.719885658,7.01035126,7.287700552,7.551686522000001,7.8023780170000006,8.039620131,8.263190507000001,8.47306821,8.670453413999999,8.854227819,9.027879368999999,9.202863669,9.394157762,9.612475752,9.863116077,10.14346859,10.44645926,10.76093855,11.07889184,11.39620596,11.71545525,12.04291828,12.38797361,12.75600715,13.14965646,13.56250762,13.97993106,14.3820709,14.75453065,15.09174439,15.39717215,15.67665431,14.84164782,15.08926726,15.33688671,15.58450615,15.83212559,16.07974503,16.32736447,16.57498391,16.82260335,17.07022279,17.31784223,17.56546167,17.81308111,18.06070055,18.30831999,18.55593944,18.80355888,19.05117832,19.29879776,19.5464172,19.79403664,20.04165608,20.28927552,20.53689496,20.7845144,21.03213384,21.27975328,21.52737272,21.77499216,22.02261161,22.27023105,22.51785049,22.76546993,23.01308937,23.26070881,23.50832825,23.75594769,24.00356713,24.25118657,24.49880601,24.74642545,24.99404489,25.24166434,25.48928378,25.73690322,25.98452266,26.2321421,26.47976154,26.72738098,26.97500042,27.22261986,27.4702393,27.71785874,27.96547818,28.21309762,28.46071706,28.70833651,28.95595595,29.20357539,29.45119483,29.69881427,29.94643371,30.19405315,30.44167259,30.68929203,30.93691147,31.18453091,31.43215035,31.67976979,31.92738924,32.17500868,32.42262812,32.67024756,32.917867,33.16548644,33.41310588,33.66072532,33.90834476,34.1559642,34.40358364,34.65120308,34.89882252
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/sn/flat/64.png,,17.115659899999997,17.59105594,18.08369605,18.59574612,19.12884226,19.68203916,20.25473433,20.84923389,21.46845686,22.11346284,22.78886407,23.49188698,24.2077858,24.91656885,25.60559913,26.26799979,26.91276165,27.56287851,28.25048564,28.99893523,29.81584169,30.6951592,31.62921103,32.60491352,33.61204488,34.64739521,35.71263699,36.80791046,37.93443619,39.0916065,40.28201319,41.50052459,42.7297564,43.94675116,45.136674799999994,46.29336207,47.42573625,48.55229834,49.69990131,50.88938867,52.12748143,53.41348881,54.752334700000006,56.14752506,57.60201527,59.11945151,60.70264374,62.35236587,64.06837376,65.85024671,67.69754843,69.60988417,71.58583078,73.62349244,75.72045396,77.87632057,80.08819924,82.34747832,74.522383,75.62391358,76.72544416,77.82697474,78.92850532,80.03003591,81.13156649,82.23309707,83.33462765,84.43615823,85.53768881,86.63921939,87.74074997,88.84228055,89.94381113,91.04534171,92.1468723,93.24840288,94.34993346,95.45146404,96.55299462,97.6545252,98.75605578,99.85758636,100.9591169,102.0606475,103.1621781,104.2637087,105.3652393,106.4667698,107.5683004,108.669831,109.7713616,110.8728922,111.9744228,113.0759533,114.1774839,115.2790145,116.3805451,117.4820757,118.5836062,119.6851368,120.7866674,121.888198,122.9897286,124.0912591,125.1927897,126.2943203,127.3958509,128.4973815,129.598912,130.7004426,131.8019732,132.9035038,134.0050344,135.1065649,136.2080955,137.3096261,138.4111567,139.5126873,140.6142179,141.7157484,142.817279,143.9188096,145.0203402,146.1218708,147.2234013,148.3249319,149.4264625,150.5279931,151.6295237,152.7310542,153.8325848,154.9341154,156.035646,157.1371766,158.2387071,159.3402377,160.4417683,161.5432989,162.6448295,163.7463601
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/rs/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.73679396,86.84697004,87.42766979,88.03232335,88.43630231,87.18679396,87.10032015,86.85686028,86.52806997,86.21542419,85.94038418,85.79273954,85.71372056,85.53156872,85.33223188,85.076252,84.74238509,84.39948548,84.04095587,83.70463069,83.3688086,82.7132289,82.31279442,81.91324034,81.5295678,81.12717814,80.70343014,80.27507432,79.83174022,80.47048956,80.19055221,79.91061486,79.63067751,79.35074016,79.07080281,78.79086546,78.51092811,78.23099076,77.95105341,77.67111606,77.39117871,77.11124136,76.831304,76.55136665,76.2714293,75.99149195,75.7115546,75.43161725,75.1516799,74.87174255,74.5918052,74.31186785,74.0319305,73.75199315,73.4720558,73.19211845,72.9121811,72.63224374,72.35230639,72.07236904,71.79243169,71.51249434,71.23255699,70.95261964,70.67268229,70.39274494,70.11280759,69.83287024,69.55293289,69.27299554,68.99305819,68.71312084,68.43318348,68.15324613,67.87330878,67.59337143,67.31343408,67.03349673,66.75355938,66.47362203,66.19368468,65.91374733,65.63380998,65.35387263,65.07393528,64.79399793,64.51406058,64.23412322,63.95418587,63.67424852,63.39431117,63.11437382,62.83443647,62.55449912,62.27456177,61.99462442,61.71468707,61.43474972,61.15481237,60.87487502,60.59493767,60.31500032,60.03506296,59.75512561,59.47518826,59.19525091,58.91531356,58.63537621,58.35543886,58.07550151,57.79556416
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/sc/flat/64.png,,93.23695652,95.74347826,98.20869565,100.7,103.2608696,105.8673913,108.5021739,111.1608696,113.8369565,116.52173909999998,118.90217390000001,121.8021739,123.67826090000001,125.95,128.8956522,131.5304348,134.31739130000003,135.1086957,136.273913,137.523913,139.2065217,140.02826090000002,139.8586957,140.6891304,141.83478259999998,142.72173909999998,148.9108696,149.46739130000003,150.3630435,151.1021739,153.12826090000001,153.83260869999998,157.07173909999997,161.31521740000002,163.70434780000002,166.123913,168.08478259999998,171.4043478,174.80434780000002,176.37173909999999,176.52608700000002,182.0065217,179.9586957,179.2934783,180.126087,183.91304350000001,184.8543478,189.0347826,189.77826090000002,195.1521739,190.0891304,191.9630435,195.5413043,198.6065217,203.08478259999998,205.81956519999997,208.3543478,210.3521739,210.0399629,211.9726443,213.9053257,215.8380071,217.7706885,219.7033698,221.6360512,223.5687326,225.501414,227.4340954,229.3667768,231.2994581,233.2321395,235.1648209,237.0975023,239.0301837,240.9628651,242.8955465,244.8282278,246.7609092,248.6935906,250.626272,252.5589534,254.4916348,256.4243161,258.3569975,260.2896789,262.2223603,264.1550417,266.0877231,268.0204044,269.9530858,271.8857672,273.8184486,275.75113,277.6838114,279.6164928,281.5491741,283.4818555,285.4145369,287.3472183,289.2798997,291.2125811,293.1452624,295.0779438,297.0106252,298.9433066,300.875988,302.8086694,304.7413508,306.6740321,308.6067135,310.5393949,312.4720763,314.4047577,316.3374391,318.2701204,320.2028018,322.1354832,324.0681646,326.000846,327.9335274,329.8662088,331.7988901,333.7315715,335.6642529,337.5969343,339.5296157,341.4622971,343.3949784,345.3276598,347.2603412,349.1930226,351.125704,353.0583854,354.9910668,356.9237481,358.8564295,360.7891109,362.7217923,364.6544737,366.5871551
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/sl/flat/64.png,,32.59023275,33.094610700000004,33.62229149,34.17382932,34.74950125,35.35020781,35.97679413,36.63092269,37.3143253,38.02841507,38.77423109,39.552119700000006,40.3622056,41.20399002,42.07750069,42.98409532,43.92502078,44.89940427,45.90612358,46.94506789,47.99260183,49.04641175,50.15027709,51.36478249,52.71974231,54.26274591,55.94546966,57.58706013,58.94214464,59.84707675,60.24743696,60.23446938,59.97446661,59.70871433,59.62811028,59.74876697,60.06235799,60.70217512,61.82291493,63.5158077,65.86411748,68.79697977,72.05694098,75.2838875,78.21590468,80.75972569,82.98189249,84.97648933,86.90404544,88.88381823,90.92878914,92.99779717,95.09531726,97.21729011,99.36151288,101.5355777,103.7466196,105.98717099999999,96.27966555,97.50173586,98.72380618,99.94587649,101.1679468,102.3900171,103.6120874,104.8341577,106.056228,107.2782984,108.5003687,109.722439,110.9445093,112.1665796,113.3886499,114.6107202,115.8327905,117.0548609,118.2769312,119.4990015,120.7210718,121.9431421,123.1652124,124.3872827,125.609353,126.8314233,128.0534937,129.275564,130.4976343,131.7197046,132.9417749,134.1638452,135.3859155,136.6079858,137.8300561,139.0521265,140.2741968,141.4962671,142.7183374,143.9404077,145.162478,146.3845483,147.6066186,148.828689,150.0507593,151.2728296,152.4948999,153.7169702,154.9390405,156.1611108,157.3831811,158.6052514,159.8273218,161.0493921,162.2714624,163.4935327,164.715603,165.9376733,167.1597436,168.3818139,169.6038843,170.8259546,172.0480249,173.2700952,174.4921655,175.7142358,176.9363061,178.1583764,179.3804467,180.6025171,181.8245874,183.0466577,184.268728,185.4907983,186.7128686,187.9349389,189.1570092,190.3790796,191.6011499,192.8232202,194.0452905,195.2673608
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,Asia,https://www.countryflags.io/sg/flat/64.png,,2540.895522,2612.238806,2679.104478,2748.656716,2816.268657,2887.164179,2951.641791,3002.985075,3048.507463,3096.2791039999997,3153.58209,3212.537313,3273.134328,3328.059701,3377.014925,3422.835821,3470.597015,3512.835821,3557.4626869999997,3602.902985,3780.350746,3949.949254,4001.583582,4077.9417909999997,4083.51791,4079.661194,4141.476119,4247.922388,4374.479104,4547.958209,4679.228357999999,4821.937313,4945.479104,5103.056716,5260.456716,5478.662687,5665.728357999999,5861.511939999999,5908.541791,6011.771642000001,6176.137313,6186.592593,5989.5577619999995,6047.407704,6191.236438,6342.024356,6602.300719,6913.422857,7125.104286,7231.81228,7363.1930219999995,7524.698463,7636.721687,7714.702232,7806.772752,7908.720563,7915.730436,7952.998418000001,7847.465076,7947.528151,8047.591226,8147.654301,8247.717375,8347.78045,8447.843525,8547.9066,8647.969675,8748.03275,8848.095825,8948.1589,9048.221974,9148.285049,9248.348124,9348.411199,9448.474274,9548.537349,9648.600424,9748.663499,9848.726573,9948.789648,10048.85272,10148.9158,10248.97887,10349.04195,10449.10502,10549.1681,10649.23117,10749.29425,10849.35732,10949.4204,11049.48347,11149.54655,11249.60962,11349.6727,11449.73577,11549.79885,11649.86192,11749.925,11849.98807,11950.05115,12050.11422,12150.1773,12250.24037,12350.30345,12450.36652,12550.4296,12650.49267,12750.55574,12850.61882,12950.68189,13050.74497,13150.80804,13250.87112,13350.93419,13450.99727,13551.06034,13651.12342,13751.18649,13851.24957,13951.31264,14051.37572,14151.43879,14251.50187,14351.56494,14451.62802,14551.69109,14651.75417,14751.81724,14851.88032,14951.94339,15052.00647,15152.06954,15252.13262,15352.19569,15452.25877,15552.32184,15652.38492,15752.44799,15852.51107,15952.57414
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,Americas,https://www.countryflags.io/sx/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.8235294,914.2352940999999,897.6176471000001,900.0,905.2058824,925.6470588,955.5294117999999,970.9117646999999,983.5588234999999,994.4411765000001,998.9411765000001,1007.0,1001.647059,983.3823528999999,1018.8235289999999,1076.676471,1108.382353,1141.911765,1175.558824,1193.352941,,1169.425984,1183.847169,1198.268355,1212.68954,1227.110725,1241.531911,1255.953096,1270.374281,1284.795467,1299.216652,1313.637837,1328.059023,1342.480208,1356.901393,1371.322579,1385.743764,1400.164949,1414.586134,1429.00732,1443.428505,1457.84969,1472.270876,1486.692061,1501.113246,1515.534432,1529.955617,1544.376802,1558.797988,1573.219173,1587.640358,1602.061544,1616.482729,1630.903914,1645.3251,1659.746285,1674.16747,1688.588655,1703.009841,1717.431026,1731.852211,1746.273397,1760.694582,1775.115767,1789.536953,1803.958138,1818.379323,1832.800509,1847.221694,1861.642879,1876.064065,1890.48525,1904.906435,1919.327621,1933.748806,1948.169991,1962.591176,1977.012362,1991.433547,2005.854732,2020.275918,2034.697103,2049.118288,2063.539474,2077.960659,2092.381844,2106.80303,2121.224215,2135.6454,2150.066586,2164.487771,2178.908956,2193.330142,2207.751327,2222.172512,2236.593697,2251.014883,2265.436068,2279.857253,2294.278439,2308.699624,2323.120809,2337.541995
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/sk/flat/64.png,,87.14484407,88.11201663,89.02322245,89.96550936,90.87282744,91.71862786,92.50243243,93.22068607,93.94193347,94.34975052,94.74945946,95.56386694,96.49573805,97.49735967,98.52609148,99.57395009999999,100.63411640000001,101.66580040000001,102.68135140000001,103.5304574,104.2849272,105.0956133,105.862183,106.59245320000001,107.31326399999999,107.98,108.58295220000001,109.16,109.6869439,110.17020790000001,110.2555925,110.2913929,110.7132017,111.15033259999998,111.4760707,111.7122869,111.9187318,112.06893970000002,112.18336799999999,112.03160079999999,111.8267568,111.78611229999998,111.6893369,111.68981289999999,111.70076920000001,111.7059044,111.7385031,111.8343659,112.00677900000001,112.10887460000001,112.2605269,112.4517389,112.5726422,112.70068640000001,112.8031442,112.95336940000001,113.1287854,113.29057820000001,118.6500208,119.1007235,119.5514263,120.0021291,120.4528318,120.9035346,121.3542373,121.8049401,122.2556428,122.7063456,123.1570484,123.6077511,124.0584539,124.5091566,124.9598594,125.4105621,125.8612649,126.3119676,126.7626704,127.2133732,127.6640759,128.1147787,128.5654814,129.0161842,129.4668869,129.9175897,130.3682924,130.8189952,131.269698,131.7204007,132.1711035,132.6218062,133.072509,133.5232117,133.9739145,134.4246172,134.87532,135.3260228,135.7767255,136.2274283,136.678131,137.1288338,137.5795365,138.0302393,138.4809421,138.9316448,139.3823476,139.8330503,140.2837531,140.7344558,141.1851586,141.6358613,142.0865641,142.5372669,142.9879696,143.4386724,143.8893751,144.3400779,144.7907806,145.2414834,145.6921861,146.1428889,146.5935917,147.0442944,147.4949972,147.9456999,148.3964027,148.8471054,149.2978082,149.748511,150.1992137,150.6499165,151.1006192,151.551322,152.0020247,152.4527275,152.9034302,153.354133,153.8048358,154.2555385,154.7062413,155.156944
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/si/flat/64.png,,79.15248262,79.62507448,80.28654419,81.03843098,81.88480636,82.91484608,83.88917577,84.63485601,85.09801390000001,85.64503476,86.31256207,87.00263158,87.72080437,88.18927507,89.05566038,90.37979146,91.4785005,92.48003972,93.47562066,94.40491559,94.66390268,94.85273088,95.44791459999999,95.93614697,96.4071996,97.61489573,98.79721946,99.06633565,99.12368421,99.21355511,99.27651440000001,99.13098312,98.89503476,98.78068520000001,98.8019861,98.74021847,98.60754717,98.39270109,98.46300894,98.75496524,98.91062562,99.03326713,99.09299901,99.15650447,99.32840119,99.64587885,100.2046673,100.33237059999999,101.2453735,101.68582690000001,101.8982937,102.1140519,102.2816783,102.38232370000001,102.44610870000001,102.5241808,102.5910064,102.6398595,106.3149126,106.7036415,107.0923705,107.4810994,107.8698284,108.2585573,108.6472862,109.0360152,109.4247441,109.8134731,110.202202,110.5909309,110.9796599,111.3683888,111.7571178,112.1458467,112.5345756,112.9233046,113.3120335,113.7007625,114.0894914,114.4782203,114.8669493,115.2556782,115.6444072,116.0331361,116.4218651,116.810594,117.1993229,117.5880519,117.9767808,118.3655098,118.7542387,119.1429676,119.5316966,119.9204255,120.3091545,120.6978834,121.0866123,121.4753413,121.8640702,122.2527992,122.6415281,123.030257,123.418986,123.8077149,124.1964439,124.5851728,124.9739017,125.3626307,125.7513596,126.1400886,126.5288175,126.9175464,127.3062754,127.6950043,128.0837333,128.4724622,128.8611911,129.2499201,129.638649,130.027378,130.4161069,130.8048359,131.1935648,131.5822937,131.9710227,132.3597516,132.7484806,133.1372095,133.5259384,133.9146674,134.3033963,134.6921253,135.0808542,135.4695831,135.8583121,136.247041,136.63577,137.0244989,137.4132278,137.8019568
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,Oceania,https://www.countryflags.io/sb/flat/64.png,,4.3364773130000005,4.467309753,4.603001072,4.743086817,4.88803144,5.037191854,5.191747053,5.3548052880000006,5.531618435,5.725259021,5.936477312999999,6.164773133,6.4060378710000005,6.655769918,6.909682029,7.166809575,7.427295462999999,7.691854234,7.961414791,8.236727403,8.518363701,8.804823151,9.094640943,9.385030367999999,9.674455163,9.962022151000001,10.24901751,10.53847803,10.8350125,11.14205073,11.46052161,11.78974634,12.12947481,12.47877814,12.83604859,13.20196499,13.57624151,13.95830654,14.34748124,14.74312254,15.14626652,15.55669882,15.97059664,16.38224366,16.78878171,17.18749553,17.58242229,17.98356556,18.40589496,18.8589139,19.34694534,19.86652376,20.41211147,20.97459807,21.54762415,22.1306538,22.72375849,23.32468739,21.55301887,21.88073621,22.20845354,22.53617088,22.86388821,23.19160555,23.51932289,23.84704022,24.17475756,24.5024749,24.83019223,25.15790957,25.4856269,25.81334424,26.14106158,26.46877891,26.79649625,27.12421358,27.45193092,27.77964826,28.10736559,28.43508293,28.76280026,29.0905176,29.41823494,29.74595227,30.07366961,30.40138695,30.72910428,31.05682162,31.38453895,31.71225629,32.03997363,32.36769096,32.6954083,33.02312563,33.35084297,33.67856031,34.00627764,34.33399498,34.66171231,34.98942965,35.31714699,35.64486432,35.97258166,36.300299,36.62801633,36.95573367,37.283451,37.61116834,37.93888568,38.26660301,38.59432035,38.92203768,39.24975502,39.57747236,39.90518969,40.23290703,40.56062436,40.8883417,41.21605904,41.54377637,41.87149371,42.19921105,42.52692838,42.85464572,43.18236305,43.51008039,43.83779773,44.16551506,44.4932324,44.82094973,45.14866707,45.47638441,45.80410174,46.13181908,46.45953641,46.78725375,47.11497109,47.44268842,47.77040576,48.0981231
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/so/flat/64.png,,4.485793987,4.581595307,4.680838142,4.783941722,4.891221666,5.011075334,5.145281665,5.280616572,5.398568559,5.490751427,5.535063921,5.54689642,5.599233271,5.791102114,6.185309402000001,6.820819651,7.654766156,8.567948800000002,9.393239711,10.01232824,10.37892212,10.53343323,10.5502407,10.54406701,10.59812382,10.73859151,10.93868237,11.16656677,11.37064112,11.51702745,11.59503618,11.62907514,11.66172251,11.75215673,11.94190869,12.2464469,12.65043995,13.12695508,13.63471323,14.14265629,14.64393311,15.14544266,15.64608028,16.14793095,16.65263334,17.15800842,17.66206682,18.16748175,18.67837536,19.19833424,19.72822074,20.26892913,20.82396468,21.39760895,21.99317914,22.61232027,23.25552173,23.923476899999997,21.69132824,22.01945198,22.34757573,22.67569948,23.00382322,23.33194697,23.66007072,23.98819446,24.31631821,24.64444196,24.9725657,25.30068945,25.6288132,25.95693694,26.28506069,26.61318444,26.94130818,27.26943193,27.59755568,27.92567942,28.25380317,28.58192692,28.91005066,29.23817441,29.56629816,29.8944219,30.22254565,30.5506694,30.87879314,31.20691689,31.53504064,31.86316438,32.19128813,32.51941188,32.84753562,33.17565937,33.50378312,33.83190686,34.16003061,34.48815435,34.8162781,35.14440185,35.47252559,35.80064934,36.12877309,36.45689683,36.78502058,37.11314433,37.44126807,37.76939182,38.09751557,38.42563931,38.75376306,39.08188681,39.41001055,39.7381343,40.06625805,40.39438179,40.72250554,41.05062929,41.37875303,41.70687678,42.03500053,42.36312427,42.69124802,43.01937177,43.34749551,43.67561926,44.00374301,44.33186675,44.6599905,44.98811425,45.31623799,45.64436174,45.97248549,46.30060923,46.62873298,46.95685673,47.28498047,47.61310422,47.94122797,48.26935171
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/za/flat/64.png,,14.446193599999999,14.80988632,15.18696964,15.57700336,15.97972203,16.39470278,16.82221764,17.263471799999998,17.72009909,18.19302443,18.68391546,19.19190497,19.71255142,20.23966894,20.76942931,21.29840985,21.82930615,22.37176549,22.93920484,23.54051966,24.18048372,24.85425484,25.54942997,26.24833524,26.93854042,27.61209226,28.27302756,28.93512353,29.61861857,30.33617374,31.09328244,31.87942115,32.67173087,33.43862286,34.15720021,34.82100339,35.43633284,36.00908424,36.55008532,37.06873192,37.566276200000004,38.04409648,38.51255554,38.98441995,39.46994947,39.97185617,40.49143839,41.03526614,41.61027706,42.22025076,42.86917871,43.55324419,44.258246299999996,44.96450469,45.65726121,46.33098451,46.98781706,47.63011978,47.94934013,48.55264957,49.155959,49.75926844,50.36257787,50.96588731,51.56919674,52.17250618,52.77581561,53.37912505,53.98243448,54.58574392,55.18905335,55.79236279,56.39567222,56.99898166,57.60229109,58.20560053,58.80890996,59.4122194,60.01552883,60.61883827,61.2221477,61.82545714,62.42876657,63.03207601,63.63538544,64.23869488,64.84200431,65.44531375,66.04862318,66.65193262,67.25524205,67.85855149,68.46186092,69.06517036,69.66847979,70.27178923,70.87509866,71.4784081,72.08171753,72.68502697,73.2883364,73.89164584,74.49495527,75.09826471,75.70157414,76.30488358,76.90819301,77.51150245,78.11481188,78.71812132,79.32143075,79.92474019,80.52804962,81.13135906,81.73466849,82.33797793,82.94128736,83.5445968,84.14790623,84.75121567,85.3545251,85.95783454,86.56114397,87.16445341,87.76776284,88.37107228,88.97438171,89.57769115,90.18100058,90.78431002,91.38761945,91.99092889,92.59423832,93.19754776,93.80085719,94.40416663,95.00747606,95.6107855,96.21409493,96.81740437
